company_name,updated_time,company_profile,cgpa,courses,dept_eligible,ctc_btech,base_btech,ctc_idd,base_idd,location,currency,profile,company_profile_list,dept_eligible_list,courses_list,location_list,date_parts,month,date,year,ctc_range,ctc_btech_range,base_btech_range
Samsung Delhi,"Dec. 10, 2024, 8:18 p.m.",Software Developer Engineer,7.0,"btech, idd","cse, ece, eee, mat",2150000.0,1450000.0,2150000.0,1450000.0,Noida,INR,Software/Quant Developer,['software developer engineer'],"['cse', 'ece', 'eee', 'mat']","['btech', 'idd']",['Noida'],"['Dec', '10', '2024']",Dec,10,2024,20-30 LPA,20-30 LPA,10-20 LPA
Samsung Noida,"Dec. 10, 2024, 8:18 p.m.",R&D Engineer,7.5,"btech, idd","cse, ece, mat",2150000.0,,2150000.0,,,INR,Supply_chain/R&D,['r&d engineer'],"['cse', 'ece', 'mat']","['btech', 'idd']",[],"['Dec', '10', '2024']",Dec,10,2024,20-30 LPA,20-30 LPA,
Saviynt,"Dec. 10, 2024, 8:18 p.m.",Associate Engineer,7.5,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",2000000.0,1800000.0,2000000.0,1800000.0,Bangalore,INR,Core_Engineering,['associate engineer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Bangalore'],"['Dec', '10', '2024']",Dec,10,2024,20-30 LPA,20-30 LPA,10-20 LPA
Schneider Electric,"Dec. 10, 2024, 8:18 p.m.",Graduate Engineer Trainee,6.5,"btech, idd","cse, ece, mat",2100000.0,1526335.0,2100000.0,1526335.0,India,INR,Core_Engineering,['graduate engineer trainee'],"['cse', 'ece', 'mat']","['btech', 'idd']",['India'],"['Dec', '10', '2024']",Dec,10,2024,20-30 LPA,20-30 LPA,10-20 LPA
Sciforn Solutions,"Dec. 10, 2024, 8:18 p.m.",Full Stack Web Developer,7.5,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",2386400.0,1800000.0,2386400.0,1800000.0,Pune,INR,Software/Quant Developer,['full stack web developer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Pune'],"['Dec', '10', '2024']",Dec,10,2024,20-30 LPA,20-30 LPA,10-20 LPA
Sedemac Mechatronics Pvt. Ltd.,"Dec. 10, 2024, 8:18 p.m.","Engineer, Embedded Software",6.0,"btech, idd","civ, cse, ece, eee, mat, mec, met, phy",1600000.0,1600000.0,1600000.0,1600000.0,Pune,INR,Software/Quant Developer,"['engineer', 'embedded software']","['civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'phy']","['btech', 'idd']",['Pune'],"['Dec', '10', '2024']",Dec,10,2024,10-20 LPA,10-20 LPA,10-20 LPA
Siteform,"Dec. 10, 2024, 8:18 p.m.",Software Engineer,7.0,"btech, idd","cse, ece, eee, mat",2400000.0,2000000.0,2400000.0,2000000.0,Remote,INR,Software/Quant Developer,['software engineer'],"['cse', 'ece', 'eee', 'mat']","['btech', 'idd']",['Remote'],"['Dec', '10', '2024']",Dec,10,2024,20-30 LPA,20-30 LPA,20-30 LPA
Standard Chartered,"Dec. 10, 2024, 8:18 p.m.",SDE,7.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",1722000.0,1566000.0,1722000.0,1566000.0,"Chennai, Bangalore",INR,Software/Quant Developer,['sde'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Chennai', 'Bangalore']","['Dec', '10', '2024']",Dec,10,2024,10-20 LPA,10-20 LPA,10-20 LPA
Target Corporation,"Dec. 10, 2024, 8:18 p.m.",Data Engineer,7.0,"btech, idd","[['btech', 'cer', 'che', 'civ', 'cse', 'ece', 'eee', 'mec', 'met', 'min', 'phe'], ['idd', 'apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']]",2326000.0,1800000.0,2326000.0,1800000.0,,INR,Data Science/AI,['data engineer'],"[""[['btech'"", ""'cer'"", ""'che'"", ""'civ'"", ""'cse'"", ""'ece'"", ""'eee'"", ""'mec'"", ""'met'"", ""'min'"", ""'phe']"", ""['idd'"", ""'apd'"", ""'bce'"", ""'bme'"", ""'cer'"", ""'che'"", ""'chy'"", ""'civ'"", ""'cse'"", ""'ece'"", ""'eee'"", ""'mat'"", ""'mec'"", ""'met'"", ""'min'"", ""'mst'"", ""'phe'"", ""'phy']]""]","['btech', 'idd']",[],"['Dec', '10', '2024']",Dec,10,2024,20-30 LPA,20-30 LPA,10-20 LPA
Tiger Analytics,"Dec. 10, 2024, 8:18 p.m.",Trainee - Analyst,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1300000.0,1100000.0,1300000.0,1100000.0,Chennai,INR,Business/Product Analyst,['trainee - analyst'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Chennai'],"['Dec', '10', '2024']",Dec,10,2024,10-20 LPA,10-20 LPA,10-20 LPA
Turing,"Dec. 10, 2024, 8:18 p.m.",Data Scientist,6.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, hss, mat, mec, met, min, mst, phe, phy",1600000.0,1559200.0,1600000.0,1559200.0,Remote,INR,Data Science/AI,['data scientist'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'hss', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Remote'],"['Dec', '10', '2024']",Dec,10,2024,10-20 LPA,10-20 LPA,10-20 LPA
Ukg,"Dec. 10, 2024, 8:18 p.m.",Software Engineer,7.0,"btech, idd","[['btech', 'cse', 'ece', 'eee'], ['idd', 'cse', 'eee', 'mat']]",2162000.0,1400000.0,,,Noida Sec 62,INR,Software/Quant Developer,['software engineer'],"[""[['btech'"", ""'cse'"", ""'ece'"", ""'eee']"", ""['idd'"", ""'cse'"", ""'eee'"", ""'mat']]""]","['btech', 'idd']",['Noida Sec 62'],"['Dec', '10', '2024']",Dec,10,2024,20-30 LPA,20-30 LPA,10-20 LPA
Walmart,"Dec. 10, 2024, 8:18 p.m.",Software Development Engineer,7.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",2525000.0,1780139.0,2690000.0,1917073.0,"Bangalore, Chennai",INR,Software/Quant Developer,['software development engineer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Bangalore', 'Chennai']","['Dec', '10', '2024']",Dec,10,2024,20-30 LPA,20-30 LPA,10-20 LPA
Writesonic,"Dec. 10, 2024, 8:18 p.m.",Software Engineer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",3850000.0,2000000.0,3850000.0,2000000.0,Remote,INR,Software/Quant Developer,['software engineer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Remote'],"['Dec', '10', '2024']",Dec,10,2024,30-40 LPA,30-40 LPA,20-30 LPA
Siemens,"Dec. 11, 2024, 4:56 p.m.","Member Technical Staff (Software Profile), Member Technical Staff (Digital Profile)",8.0,"btech, idd","cse, ece, eee, mat, phy",2401623.0,1632000.0,2645480.0,1864200.0,Noida/Bangalore/Kolkata/Hyderabad,INR,Software/Quant Developer,"['member technical staff (software profile)', 'member technical staff (digital profile)']","['cse', 'ece', 'eee', 'mat', 'phy']","['btech', 'idd']",['Noida/Bangalore/Kolkata/Hyderabad'],"['Dec', '11', '2024']",Dec,11,2024,20-30 LPA,20-30 LPA,10-20 LPA
Transorg Analytics,"Dec. 11, 2024, 7:49 p.m.",Data Analyst,6.5,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",800000.0,700000.0,800000.0,700000.0,,INR,Data Science/AI,['data analyst'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['Dec', '11', '2024']",Dec,11,2024,< 10 LPA,< 10 LPA,< 10 LPA
Zl Technologies India Pvt Ltd,"Dec. 11, 2024, 9:59 p.m.",Member of Technical Staff-Software Engineer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1300000.0,1200000.0,1300000.0,1200000.0,"Hi-Tech City, Hyderabad",INR,Software/Quant Developer,['member of technical staff-software engineer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Hi-Tech City', 'Hyderabad']","['Dec', '11', '2024']",Dec,11,2024,10-20 LPA,10-20 LPA,10-20 LPA
Arth Design Build,"Dec. 12, 2024, 3:35 p.m.",Management Trainee - BIM,6.5,idd,apd,,,750000.0,650000.0,Hyderabad,INR,Core_Engineering,['management trainee - bim'],['apd'],['idd'],['Hyderabad'],"['Dec', '12', '2024']",Dec,12,2024,,,
Siemens,"Dec. 12, 2024, 3:38 p.m.","Post Graduate Trainee Engineer, Graduate Trainee Engineer",7.0,"btech, idd","cse, ece, eee, mat",600000.0,,,,Bangalore,INR,Core_Engineering,"['post graduate trainee engineer', 'graduate trainee engineer']","['cse', 'ece', 'eee', 'mat']","['btech', 'idd']",['Bangalore'],"['Dec', '12', '2024']",Dec,12,2024,< 10 LPA,< 10 LPA,
Ichelon Consulting Group,"Dec. 13, 2024, 11:58 a.m.",Entrepreneur In Residence (EIR),0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",800000.0,600000.0,800000.0,600000.0,,INR,Other,['entrepreneur in residence (eir)'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['Dec', '13', '2024']",Dec,13,2024,< 10 LPA,< 10 LPA,< 10 LPA
Ltimindtree,"Dec. 13, 2024, 9:51 p.m.",,6.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1250000.0,,1250000.0,,,INR,Other,[],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['Dec', '13', '2024']",Dec,13,2024,10-20 LPA,10-20 LPA,
Qbit Labs,"Dec. 14, 2024, 12:34 a.m.",R&D Engineer Trainee (DSP),8.0,"btech, idd","ece, eee",933166.0,873000.0,933166.0,873000.0,,INR,Supply_chain/R&D,['r&d engineer trainee (dsp)'],"['ece', 'eee']","['btech', 'idd']",[],"['Dec', '14', '2024']",Dec,14,2024,< 10 LPA,< 10 LPA,< 10 LPA
Morabu Hanshin,"Dec. 15, 2024, 6:22 p.m.",IT/ Software Engineer,5.5,"btech, idd","[['btech', 'che', 'civ', 'cse', 'ece', 'eee', 'mec'], ['idd', 'bce', 'bme', 'civ', 'cse', 'eee', 'mat', 'mec', 'mst']]",5000000.0,3000000.0,5000000.0,3000000.0,"Osaka, Japan",JPY,Software/Quant Developer,['it/ software engineer'],"[""[['btech'"", ""'che'"", ""'civ'"", ""'cse'"", ""'ece'"", ""'eee'"", ""'mec']"", ""['idd'"", ""'bce'"", ""'bme'"", ""'civ'"", ""'cse'"", ""'eee'"", ""'mat'"", ""'mec'"", ""'mst']]""]","['btech', 'idd']","['Osaka', 'Japan']","['Dec', '15', '2024']",Dec,15,2024,> 40 LPA,> 40 LPA,30-40 LPA
Air Liquide Global E&C Solution India,"Dec. 19, 2024, 12:58 p.m.",Trainee Engineer,8.0,btech,"che, civ, eee, mec",800000.0,710000.0,,,,INR,Core_Engineering,['trainee engineer'],"['che', 'civ', 'eee', 'mec']",['btech'],[],"['Dec', '19', '2024']",Dec,19,2024,< 10 LPA,< 10 LPA,< 10 LPA
Coding Pro,"Dec. 19, 2024, 1:54 p.m.",Academic Tutor,0.0,idd,"bce, bme, cer, chy, civ, cse, dse, eee, mat, mec, met, min, mst, phe, phy",,,2040000.0,840000.0,,INR,Teaching/Academic,['academic tutor'],"['bce', 'bme', 'cer', 'chy', 'civ', 'cse', 'dse', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']",['idd'],[],"['Dec', '19', '2024']",Dec,19,2024,,,
Addverb,"Dec. 19, 2024, 6:37 p.m.",GET - Mobile Robotics-Software,0.0,btech,"cer, che, civ, cse, ece, eee, mec, met, min, phe",1600447.0,1045110.0,,,"Noida, Sector 156",INR,Software/Quant Developer,['get - mobile robotics-software'],"['cer', 'che', 'civ', 'cse', 'ece', 'eee', 'mec', 'met', 'min', 'phe']",['btech'],"['Noida', 'Sector 156']","['Dec', '19', '2024']",Dec,19,2024,10-20 LPA,10-20 LPA,10-20 LPA
Lightfury Games,"Dec. 21, 2024, 9:30 p.m.",Unreal programmer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1400000.0,1354400.0,1400000.0,1354400.0,Bengaluru,INR,Software/Quant Developer,['unreal programmer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Bengaluru'],"['Dec', '21', '2024']",Dec,21,2024,10-20 LPA,10-20 LPA,10-20 LPA
Addverb,"Dec. 22, 2024, 8:56 p.m.",GET - Mobile Robotics-Software,0.0,btech,"cer, che, civ, cse, ece, eee, mec, met, min, phe",1600447.0,1045110.0,,,"Noida, Sector 156",INR,Software/Quant Developer,['get - mobile robotics-software'],"['cer', 'che', 'civ', 'cse', 'ece', 'eee', 'mec', 'met', 'min', 'phe']",['btech'],"['Noida', 'Sector 156']","['Dec', '22', '2024']",Dec,22,2024,10-20 LPA,10-20 LPA,10-20 LPA
Jsw Group,"Dec. 27, 2024, 12:13 p.m.",Graduate Engineer Trainee,6.0,"btech, idd","[['btech', 'che', 'civ', 'cse'], ['idd', 'apd']]",1300000.0,1040000.0,1300000.0,1040000.0,India,INR,Core_Engineering,['graduate engineer trainee'],"[""[['btech'"", ""'che'"", ""'civ'"", ""'cse']"", ""['idd'"", ""'apd']]""]","['btech', 'idd']",['India'],"['Dec', '27', '2024']",Dec,27,2024,10-20 LPA,10-20 LPA,10-20 LPA
Propertyguru Technologies,"Dec. 27, 2024, 12:34 p.m.",Graduate Engineer,8.0,btech,"cse, ece, eee",1800000.0,1500000.0,,,Bangalore,INR,Core_Engineering,['graduate engineer'],"['cse', 'ece', 'eee']",['btech'],['Bangalore'],"['Dec', '27', '2024']",Dec,27,2024,10-20 LPA,10-20 LPA,10-20 LPA
Demo,"Dec. 27, 2024, 12:47 p.m.",DEMO,0.0,btech,"cer, che, civ, cse, ece, eee, mec, met, min, phe",,,,,,,Other,['demo'],"['cer', 'che', 'civ', 'cse', 'ece', 'eee', 'mec', 'met', 'min', 'phe']",['btech'],[],"['Dec', '27', '2024']",Dec,27,2024,,,
Pursuit Software,"Dec. 31, 2024, 1:57 p.m.",Software Development,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",1000000.0,800000.0,1000000.0,800000.0,"Kolkata, Indore, Shillong",INR,Software/Quant Developer,['software development'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Kolkata', 'Indore', 'Shillong']","['Dec', '31', '2024']",Dec,31,2024,10-20 LPA,10-20 LPA,< 10 LPA
Saint Gobain,"Dec. 31, 2024, 8:59 p.m.",RESEARCH ENGINEER,0.0,idd,"cer, mst",,,1050000.0,700000.0,Chennai,INR,Other,['research engineer'],"['cer', 'mst']",['idd'],['Chennai'],"['Dec', '31', '2024']",Dec,31,2024,,,
Chaitanya'S Academy,"Jan. 1, 2025, 4:02 p.m.",Trainee Faculty,6.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",920000.0,720000.0,920000.0,720000.0,"Baramati, Pune, Ahilyanagar",INR,Teaching/Academic,['trainee faculty'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Baramati', 'Pune', 'Ahilyanagar']","['Jan', '1', '2025']",Jan,1,2025,< 10 LPA,< 10 LPA,< 10 LPA
Allen Carrier Instt.,"Jan. 1, 2025, 5:55 p.m.",Trainee Faculty,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",600000.0,555000.0,600000.0,555000.0,"Chennai, South India",INR,Teaching/Academic,['trainee faculty'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Chennai', 'South India']","['Jan', '1', '2025']",Jan,1,2025,< 10 LPA,< 10 LPA,< 10 LPA
Varuna Marine Services Bv,"Jan. 1, 2025, 10:47 p.m.",Front end Developer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",32412.0,32412.0,32412.0,32412.0,"India, Netherlands",EUR,Software/Quant Developer,['front end developer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['India', 'Netherlands']","['Jan', '1', '2025']",Jan,1,2025,< 10 LPA,< 10 LPA,< 10 LPA
Varuna Marine Services Bv,"Jan. 1, 2025, 10:47 p.m.",Backend Developer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",32412.0,32412.0,32412.0,32412.0,"India, Netherlands",EUR,Software/Quant Developer,['backend developer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['India', 'Netherlands']","['Jan', '1', '2025']",Jan,1,2025,< 10 LPA,< 10 LPA,< 10 LPA
Sca Technologies,"Jan. 2, 2025, 4:35 p.m.",Associate Software Engineer and Software Engineer,7.0,"btech, idd","[['btech', 'cer', 'civ', 'cse', 'ece', 'eee', 'met'], ['idd', 'cer', 'civ', 'cse', 'eee', 'mec', 'met', 'min']]",1150000.0,920000.0,1300000.0,1040000.0,Gurgaon,INR,Software/Quant Developer,['associate software engineer and software engineer'],"[""[['btech'"", ""'cer'"", ""'civ'"", ""'cse'"", ""'ece'"", ""'eee'"", ""'met']"", ""['idd'"", ""'cer'"", ""'civ'"", ""'cse'"", ""'eee'"", ""'mec'"", ""'met'"", ""'min']]""]","['btech', 'idd']",['Gurgaon'],"['Jan', '2', '2025']",Jan,2,2025,10-20 LPA,10-20 LPA,< 10 LPA
Srf,"Jan. 2, 2025, 4:35 p.m.",Design Trainee,6.0,btech,che,1000000.0,919972.0,,,,INR,Core_Engineering,['design trainee'],['che'],['btech'],[],"['Jan', '2', '2025']",Jan,2,2025,10-20 LPA,10-20 LPA,< 10 LPA
Sri Chaitanya Educational Institutions,"Jan. 2, 2025, 9:50 p.m.",ASSOCIATIVE LECTURER IN MATHS/PHYSICS/CHEMISTRY,6.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",600000.0,600000.0,600000.0,600000.0,"Hyderabad, Vijayawada, Vizag, Bangalore, Chennai",INR,Teaching/Academic,['associative lecturer in maths/physics/chemistry'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Hyderabad', 'Vijayawada', 'Vizag', 'Bangalore', 'Chennai']","['Jan', '2', '2025']",Jan,2,2025,< 10 LPA,< 10 LPA,< 10 LPA
Resonance Hyderabad,"Jan. 3, 2025, 5:25 p.m.",Trainee Faculty,6.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",840000.0,756000.0,840000.0,756000.0,,INR,Teaching/Academic,['trainee faculty'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['Jan', '3', '2025']",Jan,3,2025,< 10 LPA,< 10 LPA,< 10 LPA
Dimensionless.Ai,"Jan. 3, 2025, 9:28 p.m.",Full Stack Developer,0.0,"btech, idd","cse, mat",700000.0,700000.0,700000.0,700000.0,Navi Mumbai,INR,Software/Quant Developer,['full stack developer'],"['cse', 'mat']","['btech', 'idd']",['Navi Mumbai'],"['Jan', '3', '2025']",Jan,3,2025,< 10 LPA,< 10 LPA,< 10 LPA
Its Planners And Engineers Private Limited,"Jan. 5, 2025, 12:04 a.m.","Full Stack, Back-end Development, Mobile Application Developer, Network Infra, Project Management, Product Management",7.0,btech,"civ, cse, ece, eee, mec",800000.0,800000.0,800000.0,800000.0,Hyderabad,INR,Software/Quant Developer,"['full stack', 'back-end development', 'mobile application developer', 'network infra', 'project management', 'product management']","['civ', 'cse', 'ece', 'eee', 'mec']",['btech'],['Hyderabad'],"['Jan', '5', '2025']",Jan,5,2025,< 10 LPA,< 10 LPA,< 10 LPA
Its Planners And Engineers Private Limited,"Jan. 5, 2025, 12:08 a.m.",Hardware Engineering,7.0,btech,"ece, eee",800000.0,800000.0,,,,INR,Core_Engineering,['hardware engineering'],"['ece', 'eee']",['btech'],[],"['Jan', '5', '2025']",Jan,5,2025,< 10 LPA,< 10 LPA,< 10 LPA
Pramana,"Jan. 5, 2025, 10:45 a.m.",Engineer - Software,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1700000.0,1700000.0,1700000.0,1700000.0,,INR,Software/Quant Developer,['engineer - software'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['Jan', '5', '2025']",Jan,5,2025,10-20 LPA,10-20 LPA,10-20 LPA
Thomson Digital,"Jan. 5, 2025, 12:11 p.m.",Tutor,0.0,idd,"bce, bme, cer, chy, civ, cse, dse, eee, mat, mec, met, min, mst, phe, phy",1000000.0,1000000.0,1000000.0,1000000.0,,INR,Other,['tutor'],"['bce', 'bme', 'cer', 'chy', 'civ', 'cse', 'dse', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']",['idd'],[],"['Jan', '5', '2025']",Jan,5,2025,10-20 LPA,10-20 LPA,10-20 LPA
Greyorange,"Jan. 6, 2025, 10:18 p.m.",Engineer Software Verification,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",2200000.0,1600000.0,2200000.0,1600000.0,Gurugram,INR,Software/Quant Developer,['engineer software verification'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Gurugram'],"['Jan', '6', '2025']",Jan,6,2025,20-30 LPA,20-30 LPA,10-20 LPA
Greyorange,"Jan. 7, 2025, 1 p.m.",Engineer – Software Development,0.0,btech,"cse, ece",2500000.0,,,,,INR,Software/Quant Developer,['engineer – software development'],"['cse', 'ece']",['btech'],[],"['Jan', '7', '2025']",Jan,7,2025,20-30 LPA,20-30 LPA,
Reliance Industries Limited,"Jan. 7, 2025, 10:18 p.m.",Graduate Engineer Trainee,6.0,btech,cer,950000.0,950000.0,,,India,INR,Core_Engineering,['graduate engineer trainee'],['cer'],['btech'],['India'],"['Jan', '7', '2025']",Jan,7,2025,< 10 LPA,< 10 LPA,< 10 LPA
Bpcl,"Jan. 9, 2025, 12:42 p.m.",Marketing/Operations & Refinery,6.0,btech,"che, civ, cse, eee, mec",2010768.0,,,,,INR,Business/Product Analyst,['marketing/operations & refinery'],"['che', 'civ', 'cse', 'eee', 'mec']",['btech'],[],"['Jan', '9', '2025']",Jan,9,2025,20-30 LPA,20-30 LPA,
Futures First,"Jan. 10, 2025, 3:33 p.m.",Market Analyst,6.5,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",1300000.0,1000000.0,1300000.0,1000000.0,,INR,Business/Product Analyst,['market analyst'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['Jan', '10', '2025']",Jan,10,2025,10-20 LPA,10-20 LPA,10-20 LPA
Bakliwal Tutorials,"Jan. 10, 2025, 8:29 p.m.",Trainee Faculty,5.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",600000.0,540000.0,600000.0,540000.0,,INR,Teaching/Academic,['trainee faculty'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['Jan', '10', '2025']",Jan,10,2025,< 10 LPA,< 10 LPA,< 10 LPA
Rashmi Metaliks,"Jan. 10, 2025, 8:48 p.m.",Graduate Engineer Trainees (GET),6.5,btech,"che, civ, cse, eee, mec, met",,,,,Kharagpur,See,Core_Engineering,['graduate engineer trainees (get)'],"['che', 'civ', 'cse', 'eee', 'mec', 'met']",['btech'],['Kharagpur'],"['Jan', '10', '2025']",Jan,10,2025,,,
Idam Infrastructure Advisory,"Jan. 10, 2025, 10:18 p.m.",Analyst - Regulatory Practices,0.0,idd,"cse, dse, ece, eee, mat",,,900000.0,825000.0,"Mumbai, Delhi",INR,Business/Product Analyst,['analyst - regulatory practices'],"['cse', 'dse', 'ece', 'eee', 'mat']",['idd'],"['Mumbai', 'Delhi']","['Jan', '10', '2025']",Jan,10,2025,,,
